"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2016",0.016,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2017",0.015,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2018",0.015,
"ETH","MEATCONSUMP","PIG","KG_CAP","A","2019",0.015,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2000",0.497,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2001",0.64,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2002",0.675,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2003",0.61,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2004",0.556,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2005",0.488,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2006",0.505,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2007",0.503,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2008",0.514,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2009",0.513,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2010",0.577,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2011",0.527,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2012",0.576,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2013",0.574,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2014",0.371,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2015",0.108,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2016",0.113,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2017",0.115,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2018",0.115,
"ETH","MEATCONSUMP","POULTRY","KG_CAP","A","2019",0.112,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.799,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.85,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.991,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.034,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.196,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.255,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.431,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.576,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.462,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.486,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.431,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.352,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.369,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.374,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.919,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.34,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.39,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.469,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.459,
"ETH","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.47,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2000",1.299,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.31,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.257,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.18,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.156,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2005",1.089,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.064,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.071,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.066,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2009",1.094,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2010",0.936,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2011",0.752,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2012",0.67,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2013",0.457,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2014",0.348,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2015",0.449,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2016",0.469,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2017",0.427,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2018",0.563,
"IND","MEATCONSUMP","BEEF","KG_CAP","A","2019",0.532,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2000",0.345,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2001",0.34,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2002",0.335,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2003",0.331,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2004",0.307,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2005",0.29,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2006",0.272,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2007",0.255,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2008",0.247,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2009",0.244,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2010",0.235,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2011",0.228,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2012",0.221,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2013",0.216,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2014",0.211,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2015",0.205,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2016",0.187,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2017",0.178,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2018",0.173,
"IND","MEATCONSUMP","PIG","KG_CAP","A","2019",0.169,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2000",0.755,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2001",0.791,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2002",0.91,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2003",0.987,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2004",1.047,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2005",1.107,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2006",1.177,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2007",1.335,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2008",1.409,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2009",1.536,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2010",1.589,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2011",1.768,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2012",1.886,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2013",1.977,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2014",2.085,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2015",2.207,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2016",2.278,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2017",2.327,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2018",2.405,
"IND","MEATCONSUMP","POULTRY","KG_CAP","A","2019",2.403,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.567,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.567,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.559,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.545,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.559,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.57,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.581,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.591,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.568,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.518,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.543,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.532,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.518,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.5,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.488,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.477,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.48,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.468,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.464,
"IND","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.458,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2000",1.398,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.32,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.249,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.338,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.579,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2005",1.312,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.443,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.303,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.454,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2009",1.557,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2010",1.702,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2011",1.721,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2012",1.662,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2013",1.682,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2014",1.732,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2015",1.658,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2016",1.888,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2017",1.89,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2018",2.034,
"IDN","MEATCONSUMP","BEEF","KG_CAP","A","2019",2.159,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2000",1.529,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2001",1.525,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2002",1.666,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2003",1.761,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2004",0.678,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2005",0.607,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2006",0.678,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2007",0.773,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2008",0.697,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2009",0.653,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2010",0.683,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2011",0.716,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2012",0.73,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2013",0.931,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2014",0.933,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2015",1.015,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2016",1.033,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2017",1.02,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2018",1.019,
"IDN","MEATCONSUMP","PIG","KG_CAP","A","2019",1.011,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",3.46,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",3.788,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",4.461,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",4.531,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",4.779,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",4.468,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",4.934,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",5.084,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",5.166,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",5.27,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",5.666,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",6.051,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",6.24,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",6.53,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",6.8,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",7.041,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",7.9,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",7.666,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",7.546,
"IDN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",7.764,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.328,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.386,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.514,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.578,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.487,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.383,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.54,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.457,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.424,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.474,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.415,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.409,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.392,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.377,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.382,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.383,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.39,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.425,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.429,
"IDN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.432,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2000",3.291,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2001",3.558,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2002",3.867,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2003",3.809,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2004",4.214,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2005",3.954,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2006",4.726,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.961,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.426,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.45,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2010",5.647,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2011",5.192,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.561,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2013",4.496,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2014",4.784,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2015",5.007,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2016",5.274,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2017",5.459,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2018",5.65,
"IRN","MEATCONSUMP","BEEF","KG_CAP","A","2019",5.711,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2000",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2001",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2002",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2003",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2004",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2005",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2006",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2007",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2008",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2009",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2010",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2011",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2012",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2013",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2014",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2015",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2016",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2017",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2018",0,
"IRN","MEATCONSUMP","PIG","KG_CAP","A","2019",0,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",11.047,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",11.633,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.222,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",14.152,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",14.802,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",15.435,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",16.756,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",18.381,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",18.931,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",19.282,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",19.836,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",21.34,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",21.829,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",22.289,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",22.296,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",22.337,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",22.695,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",23.075,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",23.009,
"IRN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",23.226,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",5.799,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",5.819,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",5.821,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",5.331,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.401,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",5.398,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",5.387,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",5.55,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",4.208,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",4.268,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",4.468,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",4.444,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",4.412,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",4.072,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",4.127,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",4.242,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",3.964,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",4.055,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",4.218,
"IRN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",4.22,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2000",16.532,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2001",15.167,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2002",17.774,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2003",18.342,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2004",8.98,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2005",16.87,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2006",21.967,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2007",19.333,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2008",23.448,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2009",17.855,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2010",18.893,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2011",19.583,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2012",18.165,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2013",23.298,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2014",18.672,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2015",18.7,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2016",20.296,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2017",20.909,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2018",22.851,
"ISR","MEATCONSUMP","BEEF","KG_CAP","A","2019",23.16,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2000",1.916,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2001",1.995,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2002",2.053,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2003",2.134,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2004",2.164,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2005",2.191,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2006",2.009,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2007",2.043,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2008",1.98,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2009",2.08,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2010",1.964,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2011",1.912,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2012",1.945,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2013",1.602,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2014",1.512,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2015",1.496,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2016",1.499,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2017",1.354,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2018",1.351,
"ISR","MEATCONSUMP","PIG","KG_CAP","A","2019",1.331,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",58.851,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",62.384,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",63,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",61.234,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",62.424,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",63.62,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",66.077,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",64.857,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",63.407,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",63.265,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",62.6,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",62.948,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",63.36,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",57.249,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",61.912,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",64.756,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",68.431,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",66.213,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",64.771,
"ISR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",63.981,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.26,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.219,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",1.116,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.176,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.165,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.247,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.386,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.383,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.46,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.526,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.617,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.829,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.772,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.631,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.789,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.554,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.442,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.48,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.527,
"ISR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.517,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2000",14.607,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2001",13.929,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2002",14.239,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2003",15.029,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2004",15.742,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2005",16.8,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2006",18.096,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2007",19.274,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2008",19.537,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2009",18.667,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2010",18.486,
"KAZ","MEATCONSUMP","BEEF","KG_CAP","A","2011",18.631,
